outgoing_connections,obyt_SUM,ibyt_SUM,ln_ibyt_SUM,ln_obyt_SUM,weighted_degree,ip,degree,total_traffic,ln_total_traffic,ln_degree,ln_weighted_degree,label
626,2586256,5597982,15.5379167336,14.765721828,648.0,172.30.1.53,20,8184238.0,15.9177206673,2.99573227355,6.47389069635,1.0
613,1854556,13738164,16.4356882114,14.4331558723,627.0,172.20.2.110,18,15592720.0,16.5623146966,2.8903717579,6.44094654063,1.0
943,4120643,18588496,16.7380534527,15.2315197771,970.0,172.20.2.14,20,22709139,16.9382780005,2.99573227355,6.8772960715,1.0
1385,14303070,18123944,16.7127444949,16.4759847575,1412.0,172.20.1.224,21,32427014,17.2945023988,3.04452243772,7.25276241805,1.0
5,3851,233440329,19.2684370521,8.25608813381,20629.0,10.3.1.25,4,233444180.0,19.2684535487,1.38629436112,9.93445313179,1.0
730,2595904,566182,13.2466708603,14.7694453762,736.0,172.20.1.128,16,3162086.0,14.9667424944,2.77258872224,6.60123011873,1.0
1045,8195599,21252223,16.8719720596,15.9191078608,1102.0,172.10.1.206,26,29447822,17.1981305095,3.25809653802,7.00488198971,1.0
730,1440911,1274648,14.05818062,14.1807861104,749.0,172.10.1.31,23,2715559.0,14.8145083833,3.13549421593,6.61873898352,1.0
1530,30576053,33524626,17.3277908312,17.2357276788,1561.0,172.30.1.206,22,64100679,17.9759655147,3.09104245336,7.35308192052,1.0
796,2854738,11222646,16.2334442591,14.864490628,811.0,172.20.1.193,19,14077384,16.460080096,2.94443897917,6.69826805412,1.0
1165,16830892,9273776,16.0427011901,16.6387265654,1188.0,172.30.2.32,19,26104668,17.0776247069,2.94443897917,7.08002649992,1.0
1093,11849903,10558060,16.1724001072,16.2878302399,1130.0,172.10.1.238,24,22407963,16.9249269447,3.17805383035,7.02997291171,1.0
757,2235897,8441702,15.948694505,14.6201530478,776.0,172.10.2.112,17,10677599,16.1836585535,2.83321334406,6.65415252018,1.0
753,2420498,8217354,15.9217588174,14.6994838621,765.0,172.20.2.116,18,10637852,16.1799291418,2.8903717579,6.63987583383,1.0
720,2047247,7923918,15.8853963384,14.5320065218,744.0,172.30.1.158,19,9971165.0,16.1152079857,2.94443897917,6.61204103483,1.0
724,2421044,15568810,16.5607801119,14.6997094101,748.0,172.30.1.45,22,17989854,16.7053184903,3.09104245336,6.61740297797,1.0
746,2833340,9479424,16.0646341129,14.8569667857,763.0,172.20.2.145,17,12312764,16.3261470059,2.83321334406,6.63725803128,1.0
1143,25473589,704002,13.464536476,17.0531527479,1154.0,172.10.1.150,23,26177591,17.0804142974,3.13549421593,7.05098944707,1.0
716,2575266,2847066,14.8617995483,14.7614633877,726.0,172.30.2.141,20,5422332.0,15.5060365392,2.99573227355,6.58755001482,1.0
1251,28451619,8192463,15.9187251432,17.1637156238,1272.0,172.10.1.185,28,36644082,17.4167624999,3.33220451018,7.1483457439,1.0
699,2069069,17322908,16.6675403454,14.5426093056,714.0,172.30.1.170,20,19391977,16.7803699818,2.99573227355,6.57088296234,1.0
702,3575570,5627902,15.5432472841,15.089635162,786.0,172.20.2.98,18,9203472.0,16.0350913621,2.8903717579,6.66695679243,1.0
638,1428983,3721870,15.1297367881,14.1724735604,654.0,172.20.1.63,19,5150853.0,15.45467289,2.94443897917,6.48310735146,1.0
688,2337818,1895628,14.45506074,14.6647285737,699.0,172.30.2.113,21,4233446.0,15.2585268766,3.04452243772,6.54965074223,1.0
917,8531379,16829788,16.6386609695,15.9592615711,951.0,172.30.2.41,21,25361167,17.0487297038,3.04452243772,6.85751406255,1.0
884,7962854,16016602,16.5891363672,15.8902980363,905.0,172.20.2.78,19,23979456,16.9927080217,2.94443897917,6.8079349437,1.0
1454,23944770,76113821,18.1477404226,16.9912604864,1527.0,172.30.1.232,21,100058591,18.4212664824,3.04452243772,7.33106030522,1.0
662,1696328,5621890,15.5421784643,14.3439764729,682.0,172.20.1.183,21,7318218.0,15.8058774137,3.04452243772,6.52502965784,1.0
671,1889759,13574917,16.4237343096,14.4519598657,695.0,172.20.1.145,20,15464676,16.5540690133,2.99573227355,6.54391184556,1.0
725,2212068,12882190,16.3713562952,14.6094383826,744.0,172.10.1.27,26,15094258,16.5298249646,3.25809653802,6.61204103483,1.0
1054,9244498,23328938,16.9652051222,16.0395391217,1088.0,172.20.1.235,20,32573436,17.2990076675,2.99573227355,6.99209642742,1.0
1122,25046748,6092696,15.6226012347,17.0362545567,1141.0,172.10.1.154,23,31139444,17.2539858694,3.13549421593,7.03966034986,1.0
666,2119190,181982,12.1116630601,14.5665444982,673.0,172.20.1.184,15,2301172.0,14.6489291163,2.7080502011,6.51174532964,1.0
702,2639369,6669844,15.7131070293,14.7860504314,718.0,172.20.1.136,20,9309213.0,16.0465151129,2.99573227355,6.57646956905,1.0
674,2004820,2173200,14.5917112937,14.5110648391,685.0,172.20.1.95,18,4178020.0,15.2453480081,2.8903717579,6.52941883826,1.0
563,2360539,26244,10.1751926705,14.6744005408,572.0,172.10.2.88,17,2386783.0,14.6854569921,2.83321334406,6.34913899138,1.0
1681,31822278,80894436,18.2086556034,17.2756771685,1754.0,172.30.1.237,21,112716714,18.5403882732,3.04452243772,7.46965417293,1.0
680,2407804,7077562,15.7724400561,14.6942256867,694.0,172.30.1.127,18,9485366.0,16.0652607478,2.8903717579,6.54247196051,1.0
740,1454515,6921278,15.7501109926,14.1901830697,759.0,172.10.1.84,24,8375793.0,15.9408563178,3.17805383035,6.6320017774,1.0
924,1702241,6431676,15.6767457154,14.3474561762,939.0,172.10.2.139,19,8133917.0,15.9115531613,2.94443897917,6.84481547921,1.0
653,1877124,7051162,15.7687029839,14.4452513763,670.0,172.20.1.151,19,8928286.0,16.0047349971,2.94443897917,6.50727771239,1.0
765,1791681,8116224,15.9093755793,14.3986648433,785.0,172.10.1.83,26,9907905.0,16.1088434813,3.25809653802,6.66568371778,1.0
835,3925224,21191852,16.8691273261,15.1829339776,856.0,172.20.2.21,19,25117076,17.0390584915,2.94443897917,6.75227037614,1.0
1127,26168229,11807902,16.2842795263,17.0800565993,1148.0,172.10.1.111,27,37976131,17.4524683888,3.295836866,7.04577657688,1.0
1010,6089591,30257012,17.2252385172,15.6220914782,1036.0,172.20.1.207,22,36346603,17.408611305,3.09104245336,6.94312242282,1.0
772,4193403,4696720,15.3623749507,15.2490231341,792.0,172.10.2.29,21,8890123.0,16.0004514432,3.04452243772,6.67456139181,1.0
733,1868011,9267100,16.0419810515,14.4403847864,754.0,172.10.1.58,25,11135111,16.2256138272,3.21887582487,6.62539236801,1.0
696,2515294,11215313,16.2327906346,14.7379002533,710.0,172.20.2.133,20,13730607,16.4351379865,2.99573227355,6.56526497004,1.0
666,2422438,17157081,16.6579215327,14.700285029,684.0,172.30.2.105,20,19579519,16.7899946289,2.99573227355,6.52795791762,1.0
709,3086299,18553474,16.7361676071,14.9424831964,734.0,172.20.2.83,19,21639773,16.8900435221,2.94443897917,6.59850902861,1.0
679,1995208,6457682,15.6807809878,14.5062588635,697.0,172.20.1.187,18,8452890.0,15.9500189527,2.8903717579,6.54678541076,1.0
736,2136010,15642148,16.5654796238,14.5744501607,760.0,172.10.2.46,22,17778158,16.6934811831,3.09104245336,6.63331843328,1.0
1544,29226460,58567085,17.8856834073,17.1905850213,1608.0,172.30.1.212,22,87793545,18.2904985365,3.09104245336,7.38274644974,1.0
1084382,309917571,1944744,14.4806409068,19.5518169201,1096122.0,10.156.165.120,3,311862315,19.5580723503,1.09861228867,13.9072890542,1.0
1194,26987862,7200270,15.7896290833,17.1108977673,1210.0,172.10.1.151,25,34188132,17.3473891243,3.21887582487,7.09837563859,1.0
564,1552563,6102072,15.6241389436,14.2554176717,579.0,172.20.1.2,20,7654635.0,15.8508219047,2.99573227355,6.36130247757,1.0
805,3193166,9635984,16.0810149823,14.9765234591,823.0,172.30.2.119,23,12829150.0,16.3672304834,3.13549421593,6.71295620068,1.0
775,2324582,12406726,16.3337493029,14.6590507959,799.0,172.30.2.143,22,14731308,16.5054855829,3.09104245336,6.68336094577,1.0
151100,30864083,1397820983,21.0581804203,17.2451037033,4803670.0,172.10.0.4,41,1428685066,21.0800203239,3.7135720667,15.3848907671,1.0
622,1596212,10798046,16.1948757498,14.2831438803,629.0,172.20.1.106,16,12394258,16.3327438588,2.77258872224,6.4441312567,1.0
1129,25846746,310392,12.6455912938,17.0676952709,1135.0,172.10.1.155,20,26157138,17.0796326749,2.99573227355,7.03438792992,1.0
746,3040796,4859162,15.396376553,14.9276298812,761.0,172.30.1.113,19,7899958.0,15.882368001,2.94443897917,6.63463335786,1.0
1253,27805042,10823758,16.1972540909,17.1407279291,1269.0,172.10.1.188,25,38628800.0,17.4695086702,3.21887582487,7.14598446771,1.0
671,3255164,11570114,16.2639359522,14.9957532164,679.0,172.10.2.40,17,14825278,16.5118442548,2.83321334406,6.52062112756,1.0
661,1734050,5750210,15.5647469338,14.365970271,675.0,172.10.1.60,23,7484260.0,15.8283127066,3.13549421593,6.51471269087,1.0
701,1548107,5750690,15.5648304056,14.2525434522,722.0,172.10.1.73,26,7298797.0,15.803220098,3.25809653802,6.58202513889,1.0
1037130,278129045,1415227,14.1628005002,19.4435957546,1044410.0,10.138.235.111,22,279544272,19.4486712352,3.09104245336,13.8589626906,1.0
754,2138466,6067997,15.6185391251,14.5755993075,772.0,172.30.2.93,21,8206463.0,15.9204325725,3.04452243772,6.64898455002,1.0
619,1611598,4924362,15.409705281,14.2927367913,629.0,172.10.2.23,20,6535960.0,15.6928297956,2.99573227355,6.4441312567,1.0
2478,868963,468927,13.058202385,13.6750558257,6537.0,172.10.0.40,16,1337890.0,14.106604304,2.77258872224,8.78523362361,1.0
647,1897409,14504906,16.489997495,14.4559998293,669.0,172.20.1.13,19,16402315,16.6129330414,2.94443897917,6.50578406013,1.0
681,2171394,6274984,15.6520814932,14.5908799156,696.0,172.30.1.139,20,8446378.0,15.9492482684,2.99573227355,6.54534966033,1.0
1093,11701311,1723730,14.3600011054,16.2752114448,1113.0,172.30.2.36,19,13425041,16.4126322524,2.94443897917,7.01481435128,1.0
1766,36326545,74369438,18.1245556358,17.4080592992,1841.0,172.30.1.217,21,110695983,18.5222981098,3.04452243772,7.51806418123,1.0
725,2456623,8482220,15.953482766,14.7142982006,739.0,172.10.2.80,19,10938843,16.2078305907,2.94443897917,6.60529792095,1.0
799,2443251,6148522,15.6317222857,14.7088400875,817.0,172.20.1.73,18,8591773.0,15.9663156755,2.8903717579,6.70563909486,1.0
724,1943231,11719166,16.2767361792,14.4798626096,738.0,172.10.1.22,25,13662397,16.4301578726,3.21887582487,6.6039438246,1.0
1100,8865419,23522636,16.9734737495,15.9976687609,1142.0,172.10.1.214,24,32388055,17.2933002399,3.17805383035,7.04053639022,1.0
729,1925857,3141408,14.960181665,14.4708816214,738.0,172.20.1.149,17,5067265.0,15.4383117823,2.83321334406,6.6039438246,1.0
654,2005523,7444024,15.8229221208,14.5114154326,664.0,172.30.2.118,19,9449547.0,16.0614773618,2.94443897917,6.49828214948,1.0
917,3021212,593052,13.2930373638,14.9211686333,928.0,172.10.2.62,16,3614264.0,15.1003987967,2.77258872224,6.83303173279,1.0
774,3283663,12179508,16.3152654253,15.0044701255,792.0,172.10.2.45,21,15463171,16.5539716901,3.04452243772,6.67456139181,1.0
1952,40691001,49686222,17.7212382293,17.5215175203,2019.0,172.30.1.215,21,90377223,18.3195028357,3.04452243772,7.61035761831,1.0
683,1479616,8586508,15.9657026921,14.2072931526,704.0,172.10.1.41,25,10066124,16.1246862849,3.21887582487,6.55677835616,1.0
659,1498047,9497922,16.0665835958,14.2196728177,671.0,172.20.1.89,17,10995969,16.2130393091,2.83321334406,6.50876913697,1.0
1119,10295661,9720530,16.0897507017,16.1472331023,1144.0,172.20.2.31,20,20016191,16.812052054,2.99573227355,7.04228617194,1.0
980,4805128,22011994,16.9070980446,15.3851942389,1010.0,172.10.1.235,23,26817122,17.1045511221,3.13549421593,6.91770560984,1.0
93584,16475586,2320047213,21.5648533728,16.6173902068,8216011.0,172.30.0.4,42,2336522799,21.5719296778,3.73766961828,15.9215953694,1.0
1127,26001676,13502280,16.418369118,17.0736715554,1156.0,172.10.1.115,27,39503956,17.4919113768,3.295836866,7.05272104923,1.0
1485,28308422,48001911,17.6867513806,17.1586699155,1541.0,172.30.1.252,21,76310333,18.150318913,3.04452243772,7.34018683532,1.0
765,2515452,9446316,16.0611353822,14.737963067,782.0,172.30.1.178,19,11961768,16.2972261216,2.94443897917,6.66185474055,1.0
603,1641836,19975334,16.8100087704,14.3113256858,622.0,172.20.2.66,20,21617170.0,16.8889984643,2.99573227355,6.43294009274,1.0
965,5090639,25379908,17.0494683953,15.4429139209,1006.0,172.20.2.25,21,30470547,17.2322711029,3.04452243772,6.91373735066,1.0
1367,23711728,50877457,17.7449304954,16.981480336,1416.0,172.30.1.238,21,74589185,18.1275060815,3.04452243772,7.25559127425,1.0
660,1404184,5996502,15.6066868572,14.1549669091,677.0,172.30.2.78,20,7400686.0,15.8170832566,2.99573227355,6.51767127291,1.0
770,1442628,11062718,16.2190912743,14.1819770083,782.0,172.20.1.32,18,12505346,16.3416667908,2.8903717579,6.66185474055,1.0
1411,25664583,42511364,17.5652819864,17.060622506,1459.0,172.30.1.239,21,68175947,18.0376023773,3.04452243772,7.28550654852,1.0
750,2351358,10138951,16.1318950991,14.6705035916,775.0,172.30.2.81,22,12490309,16.3404636216,3.09104245336,6.65286302935,1.0
1516,27515289,50384498,17.7351941064,17.1302523718,1640.0,172.30.1.201,22,77899787,18.1709337766,3.09104245336,7.40245152082,1.0
1127,16943301,15617090,16.5638763854,16.6453830924,1144.0,172.30.2.17,20,32560391,17.2986071076,2.99573227355,7.04228617194,1.0
745,1578185,7465202,15.8257630482,14.2717860105,765.0,172.10.1.36,25,9043387.0,16.0175443303,3.21887582487,6.63987583383,1.0
741,2255074,508962,13.1401286366,14.6286933463,751.0,172.10.2.102,18,2764036.0,14.8322024884,2.8903717579,6.62140565176,1.0
1127650,329081878,4073979,15.2201307211,19.6118171471,1165151.0,10.247.58.182,3,333155857,19.6241209775,1.09861228867,13.9683612503,1.0
721,1344291,4930516,15.4109542059,14.1113772945,738.0,172.10.1.57,23,6274807.0,15.6520532855,3.13549421593,6.6039438246,1.0
10,216101,707783,13.4698928285,12.28350117,365.0,10.199.250.2,108,923884.0,13.7363418016,4.68213122712,5.89989735358,1.0
1087,8829682,33415332,17.3245253945,15.9936295583,1127.0,172.20.1.222,21,42245014,17.558996893,3.04452243772,7.02731451404,1.0
750,1684179,10564626,16.1730218085,14.3367887627,765.0,172.30.1.81,22,12248805,16.3209389392,3.09104245336,6.63987583383,1.0
844,2493310,5455336,15.5121047702,14.7291217029,857.0,172.30.1.183,18,7948646.0,15.8885121577,2.8903717579,6.7534379186,1.0
1446,26319991,51204978,17.7513473118,17.0858393225,1512.0,172.30.1.209,22,77524969,18.1661106231,3.09104245336,7.32118855674,1.0
1117,10548126,25571384,17.0569844717,16.1714587718,1158.0,172.10.1.219,24,36119510.0,17.4023437205,3.17805383035,7.05444965813,1.0
1107,14078518,8747642,15.9842947363,16.4601606475,1126.0,172.30.2.16,18,22826160.0,16.9434178046,2.8903717579,7.0264268087,1.0
806,3185184,4422918,15.3023102172,14.9740206161,825.0,172.10.2.42,23,7608102.0,15.8447242901,3.13549421593,6.71538338633,1.0
1037,8218956,24242488,17.0036173542,15.9219537517,1064.0,172.10.1.229,23,32461444,17.2955636046,3.13549421593,6.9697906699,1.0
888,5185812,12320520,16.326776723,15.461436993,908.0,172.20.2.22,20,17506332,16.678073202,2.99573227355,6.8112443786,1.0
649,1320225,7319208,15.8060126834,14.0933127346,671.0,172.10.1.14,26,8639433.0,15.9718475136,3.25809653802,6.50876913697,1.0
675,3252421,15156825,16.5339614835,14.9949102001,762.0,172.30.1.147,20,18409246,16.7283635964,2.99573227355,6.63594655569,1.0
631,1114921,8051882,15.9014164109,13.9242941083,653.0,172.10.1.10,25,9166803.0,16.0310991466,3.21887582487,6.48157712928,1.0
561,1756672,4147626,15.2380466803,14.3789316679,571.0,172.10.2.59,17,5904298.0,15.5911911182,2.83321334406,6.34738920966,1.0
1202,11554752,24532702,17.015517561,16.2626073389,1240.0,172.20.1.251,20,36087454,17.4014558283,2.99573227355,7.1228666586,1.0
795,3095685,15673758,16.5674984069,14.9455197643,817.0,172.20.2.4,20,18769443,16.7477407331,2.99573227355,6.70563909486,1.0
753,1290876,5717432,15.5590303115,14.0708316156,782.0,172.10.1.38,27,7008308.0,15.7626068604,3.295836866,6.66185474055,1.0
650,1752341,14171072,16.4667132616,14.3764631662,673.0,172.30.2.63,24,15923413,16.5833010998,3.17805383035,6.51174532964,1.0
977,8718656,28530702,17.1664913286,15.9809756556,1017.0,172.30.2.42,21,37249358,17.4331452677,3.04452243772,6.92461239605,1.0
724,1676315,11213222,16.2326041757,14.3321084899,732.0,172.10.1.21,21,12889537,16.371926455,3.04452243772,6.59578051396,1.0
754,2046698,1260938,14.0473664464,14.5317383208,771.0,172.20.1.55,18,3307636.0,15.0117442928,2.8903717579,6.64768837356,1.0
892,2111359,6477702,15.6838763758,14.562842374,907.0,172.10.2.132,18,8589061.0,15.9659999748,2.8903717579,6.81014245012,1.0
814,3060519,14772068,16.5082486582,14.9340950674,838.0,172.10.1.236,23,17832587,16.6965380719,3.13549421593,6.73101810048,1.0
791,2687840,5039880,15.4328928302,14.804248455,819.0,172.30.1.108,19,7727720.0,15.8603244223,2.94443897917,6.70808408385,1.0
1178,16193816,28291162,17.158060017,16.6001399989,1217.0,172.30.2.11,20,44484978,17.6106621171,2.99573227355,7.10414409299,1.0
711,2842077,3862066,15.1667128314,14.8600456809,727.0,172.20.1.18,20,6704143.0,15.7182362515,2.99573227355,6.58892647753,1.0
1105,24387511,5601974,15.5386295936,17.009581715,1114.0,172.10.1.187,21,29989485,17.2163573782,3.04452243772,7.01571242049,1.0
1202,10407891,29218716,17.1903200208,16.1580748264,1247.0,172.10.1.212,25,39626607,17.4950113445,3.21887582487,7.12849594568,1.0
1195,28868928,4340468,15.2834927344,17.178276419,1210.0,172.10.1.169,22,33209396,17.3183434059,3.09104245336,7.09837563859,1.0
782,2749159,9478878,16.0645765128,14.8268056047,797.0,172.20.1.82,20,12228037,16.3192419878,2.99573227355,6.68085467879,1.0
578,1748573,3179462,14.9722225581,14.3743105847,604.0,172.20.1.26,21,4928035.0,15.4104508864,3.04452243772,6.40357419793,1.0
612,3053013,6922196,15.7502436183,14.9316395298,627.0,172.20.2.121,17,9975209.0,16.1156134729,2.83321334406,6.44094654063,1.0
764,2215503,6352068,15.6642909871,14.6109900237,781.0,172.20.1.154,19,8567571.0,15.9634948198,2.94443897917,6.66057514984,1.0
472,223493925,240191283,19.2969461764,19.2248947904,18830.0,10.1.0.77,515,463685208,19.9547164489,6.24416690066,9.84320662165,1.0
647,1302542,5918824,15.5936483385,14.0798282978,658.0,172.10.2.103,17,7221366.0,15.7925546896,2.83321334406,6.48920493133,1.0
684,1387316,14788638,16.5093697412,14.1428815032,699.0,172.30.1.99,16,16175954,16.5990363765,2.77258872224,6.54965074223,1.0
955,7005622,30230112,17.2243490717,15.7622235275,981.0,172.10.1.218,24,37235734,17.4327794496,3.17805383035,6.88857245957,1.0
650,2142101,3677716,15.1178024653,14.5772976811,662.0,172.30.2.68,21,5819817.0,15.5767793759,3.04452243772,6.49526555594,1.0
699,1571643,3869324,15.1685903727,14.2676321269,720.0,172.30.1.83,21,5440967.0,15.5094673604,3.04452243772,6.57925121201,1.0
1756,34045532,47258521,17.6711435343,17.3432093632,1803.0,172.30.1.205,22,81304053,18.2137064257,3.09104245336,7.4972072232,1.0
1204,26342289,13133416,16.39067038,17.0866861526,1227.0,172.10.1.170,26,39475705,17.4911959774,3.25809653802,7.11232744471,1.0
1185,25809967,5301114,15.4834275451,17.0662712931,1205.0,172.10.1.163,26,31111081,17.2530746159,3.25809653802,7.09423484592,1.0
1189,10702533,23570667,16.9755135732,16.1859910004,1225.0,172.20.1.219,20,34273200.0,17.3498742656,2.99573227355,7.11069612298,1.0
535,1686588,7364742,15.8122145767,14.3382181112,546.0,172.20.1.29,18,9051330.0,16.0184222662,2.8903717579,6.30261897574,1.0
801,1439770,9256174,16.0408013463,14.1799939366,822.0,172.10.2.144,17,10695944,16.1853751621,2.83321334406,6.71174039506,1.0
1267,28342059,6608432,15.7038569673,17.1598574431,1287.0,172.10.1.186,26,34950491,17.3694430752,3.25809653802,7.1600692076,1.0
1751,34821470,56711462,17.8534868999,17.3657447085,1811.0,172.30.1.236,20,91532932,18.3322093781,2.99573227355,7.50163445788,1.0
1646,32915259,55480282,17.8315382363,17.3094469076,1703.0,172.30.1.245,21,88395541,18.2973320852,3.04452243772,7.44014668066,1.0
649,1375464,8072542,15.9039789845,14.1343016867,662.0,172.30.1.124,17,9448006.0,16.0613142719,2.83321334406,6.49526555594,1.0
165,16382,2700652,14.8090037833,9.70393845008,30578.0,172.10.0.9,30,2717034.0,14.8150514021,3.40119738166,10.3280360751,1.0
846,4926076,8405110,15.9443504122,15.4100532859,863.0,172.10.2.10,22,13331186,16.4056166604,3.09104245336,6.76041469108,1.0
1080,25198881,7877670,15.8795427328,17.0423101467,1091.0,172.10.1.158,21,33076551,17.3143351603,3.04452243772,6.99484998583,1.0
2361,1558914563,1135542949,20.8503767427,21.1672556231,93359.0,10.0.0.11,2068,2694457512,21.7144627268,7.63433723563,11.4442075557,1.0
1126,25120059,9375426,16.0536025688,17.0391772483,1151.0,172.10.1.152,27,34495485,17.3563390039,3.295836866,7.04838640872,1.0
1017,7465047,28729514,17.1734355147,15.825742285,1050.0,172.20.2.7,20,36194561,17.4044194169,2.99573227355,6.95654544315,1.0
1104,11959940,19548482,16.7884081943,16.2970732898,1139.0,172.20.1.236,20,31508422,17.2657654331,2.99573227355,7.03790596345,1.0
823,1857678,9366214,16.0526195171,14.4348378787,844.0,172.10.2.147,18,11223892,16.2335552785,2.8903717579,6.7381524946,1.0
704,2391087,7151538,15.7828379964,14.6872586322,724.0,172.20.1.134,20,9542625.0,16.0712791628,2.99573227355,6.58479139239,1.0
8090,11878131,54,3.98898404656,16.2902095363,8091.0,10.27.200.49,17,11878185,16.2902140824,2.83321334406,8.99850761181,1.0
941,7169925,13467244,16.4157709246,15.7854057523,963.0,172.20.2.33,20,20637169,16.8426043283,2.99573227355,6.8700534118,1.0
840,3458255,5512558,15.5225393202,15.0562746846,853.0,172.30.2.120,21,8970813.0,16.0094868654,3.04452243772,6.74875954749,1.0
916,2818029,6167476,15.634800236,14.8515482624,931.0,172.10.2.61,18,8985505.0,16.0111232814,2.8903717579,6.83625927728,1.0
783,1671378,4118964,15.2311122334,14.3291589938,798.0,172.10.1.98,23,5790342.0,15.5717019152,3.13549421593,6.68210859745,1.0
521449,148690347,1748441,14.3742350917,18.8173764934,538089.0,10.12.14.15,7,150438788,18.8290668352,1.94591014906,13.195779253,1.0
1250,11916799,20938420,16.8570963069,16.2934596433,1286.0,172.20.1.206,22,32855219,17.3076211639,3.09104245336,7.1592919048,1.0
710,1484694,3812296,15.1537421903,14.2107192484,728.0,172.10.1.20,25,5296990.0,15.4826492927,3.21887582487,6.5903010482,1.0
689,1807299,7665400,15.8522272542,14.4073440235,707.0,172.20.1.46,18,9472699.0,16.0639244298,2.8903717579,6.5610306659,1.0
632,1689299,1691072,14.3408732053,14.3398242079,646.0,172.20.1.80,19,3380371.0,15.0334960247,2.94443897917,6.47079950378,1.0
645,1633671,33476,10.4185840432,14.3063401877,653.0,172.20.1.108,15,1667147.0,14.3266243402,2.7080502011,6.48157712928,1.0
708,3228626,19008276,16.7603850212,14.9875672177,736.0,172.30.2.96,24,22236902,16.9172637191,3.17805383035,6.60123011873,1.0
777,1923508,18798532,16.7492893396,14.4696611603,799.0,172.30.1.24,21,20722040.0,16.8467084261,3.04452243772,6.68336094577,1.0
1106,10406418,46290216,17.6504411792,16.1579332892,1164.0,172.20.1.217,21,56696634,17.8532254019,3.04452243772,7.05961762829,1.0
616,1874968,317400,12.6679180871,14.4441021506,626.0,172.30.1.32,18,2192368.0,14.6004927962,2.8903717579,6.4393503711,1.0
759,1661034,6530926,15.6920592982,14.322950858,766.0,172.30.1.165,16,8191960.0,15.9186637434,2.77258872224,6.64118216974,1.0
690,2517688,26570817,17.0953240662,14.738851578,726.0,172.20.2.99,20,29088505,17.1858536369,2.99573227355,6.58755001482,1.0
1106,5262354,31809472,17.275274665,15.4760890131,1141.0,172.20.2.10,19,37071826,17.4283678321,2.94443897917,7.03966034986,1.0
1075846,310748859,3529562,15.0766843419,19.5544956166,1108971.0,10.78.100.150,3,314278421,19.5657898421,1.09861228867,13.9189431163,1.0
673,2929387,4527512,15.3256831192,14.8903037441,683.0,172.30.1.70,18,7456899.0,15.8246502021,2.8903717579,6.52649485957,1.0
1209,10897474,22770044,16.9409563704,16.2040415772,1244.0,172.20.1.241,20,33667518,17.3320440729,2.99573227355,7.1260872733,1.0
759,1842637,9308374,16.0464249831,14.4267082558,775.0,172.10.1.91,24,11151011,16.2270407244,3.17805383035,6.65286302935,1.0
657,2017848,7060216,15.7699862039,14.517542155,669.0,172.20.1.191,17,9078064.0,16.021371512,2.83321334406,6.50578406013,1.0
659,2091705,3873062,15.1695559666,14.5534900808,676.0,172.30.1.131,18,5964767.0,15.6013805516,2.8903717579,6.51619307604,1.0
655,1441968,18553982,16.7361949871,14.1815194052,669.0,172.30.1.5,19,19995950.0,16.811040311,2.94443897917,6.50578406013,1.0
694,2340208,15575756,16.5612261608,14.6657503723,712.0,172.20.1.85,21,17915964,16.7012027169,3.04452243772,6.56807791141,1.0
12203,99680464,52093367,17.7685481858,18.4174802679,46945.0,172.20.0.3,34,151773831,18.8379020168,3.52636052462,10.7567319827,1.0
810,2616051,9528346,16.0697817034,14.7771764868,831.0,172.20.1.78,20,12144397,16.3123784691,2.99573227355,6.72262979486,1.0
29260,546346259,42047472,17.5543098237,20.1187635067,29305.0,172.10.2.135,24,588393731,20.1929068923,3.17805383035,10.2855134289,1.0
952,2998293,6233001,15.6453684762,14.9135536847,968.0,172.10.2.131,18,9231294.0,16.0381097917,2.8903717579,6.87523208728,1.0
739,2501465,6783986,15.7300753928,14.7323871182,805.0,172.30.1.40,21,9285451.0,16.0439593246,3.04452243772,6.69084227742,1.0
865,1526725,4434836,15.3050011945,14.2386354763,874.0,172.10.2.138,15,5961561.0,15.6008429175,2.7080502011,6.77308037566,1.0
817,2203397,9415380,16.0578550804,14.6055108184,831.0,172.30.1.46,19,11618777,16.2681330543,2.94443897917,6.72262979486,1.0
703,2135267,10172244,16.1351733927,14.5741022554,723.0,172.10.1.79,25,12307511,16.3257202844,3.21887582487,6.58340922216,1.0
817,3673429,16765656,16.6348430663,15.1166361162,837.0,172.20.2.46,20,20439085,16.8329595571,2.99573227355,6.72982407049,1.0
803,1967094,3298212,15.0088910614,14.4920678847,822.0,172.10.2.75,17,5265306.0,15.4766498215,2.83321334406,6.71174039506,1.0
758,2308432,22551324,16.9313043362,14.6520790641,786.0,172.20.1.45,20,24859756,17.028760829,2.99573227355,6.66695679243,1.0
762,1917274,2159780,14.5855169226,14.4664149435,779.0,172.20.1.38,19,4077054.0,15.2208852267,2.94443897917,6.65801104587,1.0
791,2629812,1542472,14.2488968822,14.7824229187,802.0,172.20.1.198,19,4172284.0,15.2439741657,2.94443897917,6.68710860787,1.0
763,1774524,22340828,16.9219264145,14.3890427759,780.0,172.30.1.188,20,24115352,16.9983592081,2.99573227355,6.65929391968,1.0
673,2194754,6795468,15.7317664774,14.6015805253,691.0,172.30.2.103,22,8990222.0,16.0116481002,3.09104245336,6.53813982377,1.0
